,Germany,Germany,Germany,Germany,Germany,Germany,Austria,Austria,Austria,Austria,Austria,Austria,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Italy,Italy,Italy,Italy,Italy,Italy,Spain,Spain,Spain,Spain,Spain,Spain,France,France,France,France,France,France
,Aedes-borne disease system,Aedes-borne disease system,Aedes-borne disease system,Culex-borne disease system,Culex-borne disease system,Culex-borne disease system,Aedes-borne disease system,Aedes-borne disease system,Aedes-borne disease system,Culex-borne disease system,Culex-borne disease system,Culex-borne disease system,Aedes-borne disease system,Aedes-borne disease system,Aedes-borne disease system,Culex-borne disease system,Culex-borne disease system,Culex-borne disease system,Aedes-borne disease system,Aedes-borne disease system,Aedes-borne disease system,Culex-borne disease system,Culex-borne disease system,Culex-borne disease system,Aedes-borne disease system,Aedes-borne disease system,Aedes-borne disease system,Culex-borne disease system,Culex-borne disease system,Culex-borne disease system,Aedes-borne disease system,Aedes-borne disease system,Aedes-borne disease system,Culex-borne disease system,Culex-borne disease system,Culex-borne disease system
,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio,total_count,count,ratio
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-10,6443,0,0.0,6443,0,0.0,1287.0,0.0,0.0,1287.0,0.0,0.0,1157.0,0.0,0.0,1157.0,0.0,0.0,3429.0,4.0,0.0011665208515602217,3429.0,0.0,0.0,5739,13,0.0022652029970378113,5739,0,0.0,5377,2,0.0003719546215361726,5377,0,0.0
2015-09-11,6324,2,0.00031625553447185326,6324,0,0.0,1376.0,0.0,0.0,1376.0,0.0,0.0,996.0,0.0,0.0,996.0,0.0,0.0,3331.0,1.0,0.0003002101471029721,3331.0,4.0,0.0012008405884118883,5322,9,0.0016910935738444193,5322,0,0.0,5374,0,0.0,5374,0,0.0
2015-09-12,3834,0,0.0,3834,0,0.0,827.0,0.0,0.0,827.0,0.0,0.0,630.0,0.0,0.0,630.0,0.0,0.0,2518.0,1.0,0.0003971405877680699,2518.0,0.0,0.0,3690,1,0.00027100271002710027,3690,0,0.0,3524,1,0.00028376844494892167,3524,0,0.0
2015-09-13,3907,1,0.0002559508574353724,3907,0,0.0,837.0,0.0,0.0,837.0,0.0,0.0,536.0,0.0,0.0,536.0,0.0,0.0,2129.0,0.0,0.0,2129.0,0.0,0.0,3333,1,0.00030003000300030005,3333,0,0.0,3494,3,0.0008586147681740126,3494,1,0.00028620492272467084
2015-09-14,6364,0,0.0,6364,0,0.0,1352.0,0.0,0.0,1352.0,0.0,0.0,849.0,0.0,0.0,849.0,0.0,0.0,3199.0,0.0,0.0,3199.0,0.0,0.0,4950,2,0.00040404040404040404,4950,0,0.0,5985,0,0.0,5985,0,0.0
2015-09-15,6664,0,0.0,6664,0,0.0,1326.0,0.0,0.0,1326.0,0.0,0.0,851.0,0.0,0.0,851.0,0.0,0.0,3521.0,1.0,0.00028401022436807724,3521.0,0.0,0.0,5467,5,0.0009145783793671117,5467,0,0.0,5677,0,0.0,5677,0,0.0
2015-09-16,6947,0,0.0,6947,0,0.0,1306.0,0.0,0.0,1306.0,0.0,0.0,945.0,1.0,0.0010582010582010583,945.0,0.0,0.0,3464.0,1.0,0.0002886836027713626,3464.0,0.0,0.0,5569,2,0.0003591309032142216,5569,0,0.0,5845,2,0.00034217279726261765,5845,1,0.00017108639863130882
2015-09-17,6639,0,0.0,6639,0,0.0,1408.0,0.0,0.0,1408.0,0.0,0.0,775.0,1.0,0.0012903225806451613,775.0,0.0,0.0,3436.0,5.0,0.0014551804423748546,3436.0,0.0,0.0,5704,0,0.0,5704,0,0.0,5862,0,0.0,5862,1,0.000170590242238144
2015-09-18,6691,0,0.0,6691,0,0.0,1320.0,0.0,0.0,1320.0,0.0,0.0,924.0,0.0,0.0,924.0,0.0,0.0,3431.0,1.0,0.0002914602156805596,3431.0,0.0,0.0,5550,5,0.0009009009009009009,5550,0,0.0,5520,2,0.00036231884057971015,5520,0,0.0
2015-09-19,3306,0,0.0,3306,0,0.0,844.0,0.0,0.0,844.0,0.0,0.0,570.0,0.0,0.0,570.0,0.0,0.0,2397.0,0.0,0.0,2397.0,0.0,0.0,3964,2,0.0005045408678102926,3964,0,0.0,3597,1,0.00027800945232137893,3597,0,0.0
2015-09-20,4275,0,0.0,4275,0,0.0,877.0,0.0,0.0,877.0,0.0,0.0,478.0,0.0,0.0,478.0,0.0,0.0,2244.0,1.0,0.000445632798573975,2244.0,0.0,0.0,3540,1,0.0002824858757062147,3540,0,0.0,3612,1,0.0002768549280177187,3612,0,0.0
2015-09-21,6520,1,0.00015337423312883436,6520,0,0.0,1574.0,0.0,0.0,1574.0,0.0,0.0,1109.0,0.0,0.0,1109.0,0.0,0.0,3189.0,0.0,0.0,3189.0,1.0,0.00031357792411414236,5216,3,0.0005751533742331289,5216,0,0.0,5307,0,0.0,5307,0,0.0
2015-09-22,6441,1,0.0001552553951249806,6441,0,0.0,1346.0,0.0,0.0,1346.0,0.0,0.0,991.0,0.0,0.0,991.0,0.0,0.0,3558.0,2.0,0.0005621135469364812,3558.0,0.0,0.0,5446,1,0.0001836210062431142,5446,0,0.0,5294,1,0.00018889308651303362,5294,0,0.0
2015-09-23,6872,0,0.0,6872,0,0.0,1355.0,0.0,0.0,1355.0,0.0,0.0,843.0,1.0,0.0011862396204033216,843.0,0.0,0.0,3604.0,1.0,0.0002774694783573807,3604.0,0.0,0.0,5692,1,0.00017568517217146873,5692,0,0.0,5430,3,0.0005524861878453039,5430,0,0.0
2015-09-24,7076,2,0.0002826455624646693,7076,0,0.0,1389.0,0.0,0.0,1389.0,0.0,0.0,960.0,0.0,0.0,960.0,0.0,0.0,3685.0,0.0,0.0,3685.0,0.0,0.0,5704,3,0.0005259467040673212,5704,1,0.0001753155680224404,5545,11,0.0019837691614066726,5545,0,0.0
2015-09-25,6594,1,0.00015165301789505612,6594,0,0.0,1380.0,0.0,0.0,1380.0,0.0,0.0,933.0,0.0,0.0,933.0,0.0,0.0,3373.0,0.0,0.0,3373.0,0.0,0.0,5477,4,0.0007303268212525105,5477,0,0.0,5295,0,0.0,5295,0,0.0
2015-09-26,3153,0,0.0,3153,0,0.0,809.0,0.0,0.0,809.0,0.0,0.0,507.0,0.0,0.0,507.0,0.0,0.0,2577.0,1.0,0.00038804811796662784,2577.0,0.0,0.0,3923,3,0.0007647208768799389,3923,0,0.0,3497,0,0.0,3497,0,0.0
2015-09-27,4006,0,0.0,4006,0,0.0,841.0,0.0,0.0,841.0,0.0,0.0,476.0,0.0,0.0,476.0,0.0,0.0,2210.0,0.0,0.0,2210.0,0.0,0.0,3879,1,0.0002577984016499098,3879,0,0.0,3271,0,0.0,3271,0,0.0
2015-09-28,6320,0,0.0,6320,0,0.0,1254.0,0.0,0.0,1254.0,0.0,0.0,719.0,0.0,0.0,719.0,0.0,0.0,3301.0,0.0,0.0,3301.0,0.0,0.0,5163,1,0.0001936858415649816,5163,0,0.0,5284,3,0.0005677517032551098,5284,0,0.0
2015-09-29,6500,0,0.0,6500,0,0.0,1298.0,0.0,0.0,1298.0,0.0,0.0,674.0,0.0,0.0,674.0,0.0,0.0,3578.0,0.0,0.0,3578.0,0.0,0.0,5862,0,0.0,5862,0,0.0,5481,0,0.0,5481,0,0.0
2015-09-30,6894,2,0.0002901073397156948,6894,0,0.0,1302.0,0.0,0.0,1302.0,0.0,0.0,653.0,0.0,0.0,653.0,0.0,0.0,3741.0,0.0,0.0,3741.0,0.0,0.0,6042,0,0.0,6042,0,0.0,5229,0,0.0,5229,0,0.0
2015-10-01,6353,0,0.0,6353,0,0.0,1381.0,0.0,0.0,1381.0,2.0,0.001448225923244026,725.0,1.0,0.001379310344827586,725.0,0.0,0.0,3692.0,0.0,0.0,3692.0,0.0,0.0,5829,2,0.00034311202607651396,5829,0,0.0,5585,1,0.00017905102954341988,5585,0,0.0
2015-10-02,5496,1,0.0001819505094614265,5496,0,0.0,1309.0,0.0,0.0,1309.0,2.0,0.0015278838808250573,923.0,0.0,0.0,923.0,0.0,0.0,3561.0,0.0,0.0,3561.0,0.0,0.0,5837,2,0.00034264176803152307,5837,0,0.0,5222,0,0.0,5222,0,0.0
2015-10-03,3307,0,0.0,3307,0,0.0,844.0,0.0,0.0,844.0,0.0,0.0,709.0,0.0,0.0,709.0,0.0,0.0,2609.0,0.0,0.0,2609.0,0.0,0.0,3921,0,0.0,3921,0,0.0,3846,0,0.0,3846,0,0.0
2015-10-04,3644,0,0.0,3644,0,0.0,786.0,0.0,0.0,786.0,0.0,0.0,662.0,0.0,0.0,662.0,0.0,0.0,2489.0,0.0,0.0,2489.0,0.0,0.0,3507,0,0.0,3507,0,0.0,3442,0,0.0,3442,0,0.0
2015-10-05,6123,1,0.00016331863465621427,6123,0,0.0,1433.0,0.0,0.0,1433.0,0.0,0.0,1264.0,0.0,0.0,1264.0,0.0,0.0,3504.0,0.0,0.0,3504.0,0.0,0.0,5366,2,0.0003727171077152441,5366,0,0.0,5218,4,0.0007665772326561902,5218,0,0.0
2015-10-06,6135,0,0.0,6135,0,0.0,1340.0,0.0,0.0,1340.0,0.0,0.0,1532.0,0.0,0.0,1532.0,0.0,0.0,3417.0,1.0,0.000292654375182909,3417.0,0.0,0.0,5901,3,0.0005083884087442806,5901,0,0.0,5395,2,0.0003707136237256719,5395,0,0.0
2015-10-07,6937,11,0.0015856998702609196,6937,0,0.0,1261.0,2.0,0.0015860428231562252,1261.0,0.0,0.0,1445.0,1.0,0.0006920415224913495,1445.0,0.0,0.0,3580.0,0.0,0.0,3580.0,0.0,0.0,5875,1,0.00017021276595744682,5875,0,0.0,5478,2,0.0003650967506389193,5478,0,0.0
2015-10-08,6684,0,0.0,6684,0,0.0,1327.0,0.0,0.0,1327.0,0.0,0.0,1557.0,0.0,0.0,1557.0,0.0,0.0,3593.0,1.0,0.00027831895352073476,3593.0,0.0,0.0,5750,2,0.00034782608695652176,5750,0,0.0,5505,2,0.00036330608537693006,5505,0,0.0
2015-10-09,6048,2,0.00033068783068783067,6048,0,0.0,1414.0,1.0,0.0007072135785007072,1414.0,0.0,0.0,1506.0,0.0,0.0,1506.0,0.0,0.0,3436.0,0.0,0.0,3436.0,0.0,0.0,5768,0,0.0,5768,0,0.0,5642,2,0.0003544842254519674,5642,0,0.0
2015-10-10,3452,0,0.0,3452,0,0.0,839.0,0.0,0.0,839.0,0.0,0.0,823.0,0.0,0.0,823.0,0.0,0.0,2366.0,0.0,0.0,2366.0,0.0,0.0,3788,1,0.00026399155227032733,3788,0,0.0,3577,0,0.0,3577,0,0.0
2015-10-11,3834,0,0.0,3834,0,0.0,893.0,0.0,0.0,893.0,0.0,0.0,806.0,0.0,0.0,806.0,0.0,0.0,2144.0,5.0,0.0023320895522388058,2144.0,0.0,0.0,3431,0,0.0,3431,0,0.0,3321,1,0.00030111412225233364,3321,0,0.0
2015-10-12,6010,7,0.0011647254575707154,6010,0,0.0,1406.0,0.0,0.0,1406.0,0.0,0.0,1326.0,0.0,0.0,1326.0,0.0,0.0,3199.0,8.0,0.0025007814942169426,3199.0,0.0,0.0,3658,4,0.0010934937124111536,3658,0,0.0,5273,0,0.0,5273,0,0.0
2015-10-13,6400,2,0.0003125,6400,0,0.0,1411.0,0.0,0.0,1411.0,0.0,0.0,1468.0,0.0,0.0,1468.0,0.0,0.0,3651.0,1.0,0.0002738975623116954,3651.0,0.0,0.0,5774,2,0.00034638032559750607,5774,0,0.0,5565,0,0.0,5565,9,0.0016172506738544475
2015-10-14,6607,4,0.0006054184955350386,6607,0,0.0,1461.0,0.0,0.0,1461.0,0.0,0.0,1435.0,0.0,0.0,1435.0,0.0,0.0,3605.0,0.0,0.0,3605.0,0.0,0.0,5758,2,0.0003473428273706148,5758,0,0.0,5772,0,0.0,5772,9,0.0015592515592515593
2015-10-15,6637,0,0.0,6637,0,0.0,1434.0,0.0,0.0,1434.0,0.0,0.0,1657.0,1.0,0.0006035003017501509,1657.0,0.0,0.0,3464.0,0.0,0.0,3464.0,0.0,0.0,6024,3,0.00049800796812749,6024,0,0.0,5580,0,0.0,5580,4,0.0007168458781362007
2015-10-16,6283,2,0.0003183192742320548,6283,0,0.0,1301.0,0.0,0.0,1301.0,0.0,0.0,1468.0,2.0,0.0013623978201634877,1468.0,0.0,0.0,3448.0,0.0,0.0,3448.0,0.0,0.0,5836,3,0.0005140507196710075,5836,0,0.0,5542,0,0.0,5542,0,0.0
2015-10-17,3595,2,0.0005563282336578582,3595,0,0.0,911.0,0.0,0.0,911.0,0.0,0.0,839.0,0.0,0.0,839.0,0.0,0.0,2552.0,0.0,0.0,2552.0,0.0,0.0,4163,1,0.00024021138601969732,4163,0,0.0,3743,0,0.0,3743,0,0.0
2015-10-18,3908,0,0.0,3908,0,0.0,854.0,0.0,0.0,854.0,0.0,0.0,1179.0,0.0,0.0,1179.0,0.0,0.0,2241.0,1.0,0.0004462293618920125,2241.0,0.0,0.0,3658,5,0.001366867140513942,3658,0,0.0,3426,1,0.0002918855808523059,3426,0,0.0
2015-10-19,5725,0,0.0,5725,0,0.0,1311.0,0.0,0.0,1311.0,0.0,0.0,1390.0,0.0,0.0,1390.0,0.0,0.0,3371.0,1.0,0.0002966478789676654,3371.0,0.0,0.0,5277,2,0.00037900322152738296,5277,0,0.0,5012,0,0.0,5012,0,0.0
2015-10-20,6563,2,0.00030473868657626083,6563,0,0.0,1521.0,0.0,0.0,1521.0,0.0,0.0,1572.0,1.0,0.0006361323155216285,1572.0,0.0,0.0,3457.0,0.0,0.0,3457.0,0.0,0.0,6084,2,0.0003287310979618672,6084,0,0.0,5205,3,0.0005763688760806917,5205,0,0.0
2015-10-21,6834,1,0.0001463271875914545,6834,0,0.0,1385.0,0.0,0.0,1385.0,0.0,0.0,1543.0,0.0,0.0,1543.0,0.0,0.0,3603.0,1.0,0.0002775464890369137,3603.0,0.0,0.0,6681,1,0.000149678191887442,6681,0,0.0,5357,1,0.00018667164457718873,5357,0,0.0
2015-10-22,6778,0,0.0,6778,0,0.0,1557.0,0.0,0.0,1557.0,0.0,0.0,1614.0,0.0,0.0,1614.0,0.0,0.0,3499.0,3.0,0.0008573878250928837,3499.0,0.0,0.0,6283,1,0.0001591596371160274,6283,0,0.0,5312,0,0.0,5312,0,0.0
2015-10-23,6662,1,0.00015010507355148604,6662,0,0.0,1317.0,0.0,0.0,1317.0,0.0,0.0,1475.0,0.0,0.0,1475.0,0.0,0.0,3391.0,2.0,0.0005897965202005308,3391.0,0.0,0.0,6021,2,0.0003321707357581797,6021,1,0.00016608536787908985,5127,1,0.0001950458357714063,5127,0,0.0
2015-10-24,3310,0,0.0,3310,0,0.0,853.0,0.0,0.0,853.0,0.0,0.0,773.0,0.0,0.0,773.0,0.0,0.0,2473.0,1.0,0.0004043671653861706,2473.0,0.0,0.0,4241,1,0.0002357934449422306,4241,0,0.0,3433,1,0.00029129041654529564,3433,0,0.0
2015-10-25,4104,0,0.0,4104,0,0.0,779.0,0.0,0.0,779.0,0.0,0.0,977.0,0.0,0.0,977.0,0.0,0.0,2271.0,0.0,0.0,2271.0,0.0,0.0,3680,4,0.0010869565217391304,3680,0,0.0,3089,0,0.0,3089,0,0.0
2015-10-26,6404,0,0.0,6404,0,0.0,812.0,0.0,0.0,812.0,0.0,0.0,1408.0,0.0,0.0,1408.0,0.0,0.0,3400.0,0.0,0.0,3400.0,0.0,0.0,5681,0,0.0,5681,0,0.0,5057,0,0.0,5057,0,0.0
2015-10-27,6173,1,0.00016199578810950914,6173,0,0.0,1324.0,0.0,0.0,1324.0,0.0,0.0,1599.0,0.0,0.0,1599.0,0.0,0.0,3767.0,0.0,0.0,3767.0,0.0,0.0,5962,5,0.0008386447500838644,5962,0,0.0,5260,0,0.0,5260,0,0.0
2015-10-28,7152,1,0.00013982102908277405,7152,0,0.0,1356.0,0.0,0.0,1356.0,0.0,0.0,1597.0,0.0,0.0,1597.0,0.0,0.0,3753.0,0.0,0.0,3753.0,0.0,0.0,6105,2,0.0003276003276003276,6105,0,0.0,5271,1,0.00018971732119142478,5271,0,0.0
2015-10-29,6460,0,0.0,6460,0,0.0,1424.0,0.0,0.0,1424.0,0.0,0.0,1503.0,0.0,0.0,1503.0,0.0,0.0,3609.0,0.0,0.0,3609.0,0.0,0.0,6553,3,0.0004578055852281398,6553,0,0.0,5474,0,0.0,5474,0,0.0
2015-10-30,6785,0,0.0,6785,0,0.0,1293.0,0.0,0.0,1293.0,0.0,0.0,1484.0,0.0,0.0,1484.0,0.0,0.0,3372.0,0.0,0.0,3372.0,0.0,0.0,6234,4,0.0006416426050689766,6234,0,0.0,5418,2,0.00036913990402362494,5418,0,0.0
2015-10-31,3252,0,0.0,3252,0,0.0,823.0,0.0,0.0,823.0,0.0,0.0,687.0,0.0,0.0,687.0,0.0,0.0,2597.0,1.0,0.0003850596842510589,2597.0,0.0,0.0,4123,1,0.00024254183846713557,4123,0,0.0,3506,2,0.0005704506560182544,3506,0,0.0
2015-11-01,4017,0,0.0,4017,0,0.0,803.0,0.0,0.0,803.0,0.0,0.0,594.0,0.0,0.0,594.0,0.0,0.0,2329.0,0.0,0.0,2329.0,0.0,0.0,3834,1,0.0002608242044861763,3834,0,0.0,3297,0,0.0,3297,0,0.0
2015-11-02,6380,0,0.0,6380,0,0.0,1312.0,0.0,0.0,1312.0,0.0,0.0,1059.0,0.0,0.0,1059.0,0.0,0.0,3477.0,0.0,0.0,3477.0,0.0,0.0,5046,2,0.00039635354736424893,5046,0,0.0,5378,1,0.0001859427296392711,5378,0,0.0
2015-11-03,6166,0,0.0,6166,0,0.0,1369.0,0.0,0.0,1369.0,0.0,0.0,1013.0,0.0,0.0,1013.0,0.0,0.0,3860.0,0.0,0.0,3860.0,0.0,0.0,5999,2,0.0003333888981496916,5999,0,0.0,5616,1,0.00017806267806267807,5616,0,0.0
2015-11-04,6443,0,0.0,6443,0,0.0,1455.0,0.0,0.0,1455.0,0.0,0.0,858.0,0.0,0.0,858.0,0.0,0.0,3948.0,0.0,0.0,3948.0,0.0,0.0,6305,1,0.00015860428231562253,6305,0,0.0,5850,5,0.0008547008547008547,5850,0,0.0
2015-11-05,7024,0,0.0,7024,0,0.0,1485.0,0.0,0.0,1485.0,0.0,0.0,992.0,0.0,0.0,992.0,0.0,0.0,4040.0,0.0,0.0,4040.0,0.0,0.0,6380,2,0.00031347962382445143,6380,0,0.0,5688,3,0.0005274261603375527,5688,0,0.0
2015-11-06,6952,0,0.0,6952,0,0.0,1382.0,0.0,0.0,1382.0,0.0,0.0,884.0,0.0,0.0,884.0,0.0,0.0,3853.0,0.0,0.0,3853.0,1.0,0.0002595380223202699,6349,0,0.0,6349,0,0.0,5496,3,0.0005458515283842794,5496,0,0.0
2015-11-07,3266,1,0.0003061849357011635,3266,0,0.0,830.0,0.0,0.0,830.0,0.0,0.0,498.0,0.0,0.0,498.0,0.0,0.0,2684.0,0.0,0.0,2684.0,0.0,0.0,4395,1,0.00022753128555176336,4395,1,0.00022753128555176336,3587,0,0.0,3587,0,0.0
2015-11-08,4046,0,0.0,4046,0,0.0,730.0,0.0,0.0,730.0,0.0,0.0,561.0,0.0,0.0,561.0,0.0,0.0,2465.0,0.0,0.0,2465.0,0.0,0.0,3898,0,0.0,3898,0,0.0,3547,0,0.0,3547,0,0.0
2015-11-09,6654,0,0.0,6654,0,0.0,1503.0,0.0,0.0,1503.0,0.0,0.0,995.0,1.0,0.0010050251256281408,995.0,0.0,0.0,3646.0,0.0,0.0,3646.0,0.0,0.0,5208,3,0.000576036866359447,5208,0,0.0,5148,3,0.0005827505827505828,5148,0,0.0
2015-11-10,6812,0,0.0,6812,0,0.0,1439.0,0.0,0.0,1439.0,0.0,0.0,1075.0,0.0,0.0,1075.0,0.0,0.0,3871.0,3.0,0.0007749935417204857,3871.0,0.0,0.0,6710,1,0.00014903129657228018,6710,0,0.0,5332,9,0.0016879219804951237,5332,0,0.0
2015-11-11,7297,0,0.0,7297,0,0.0,1402.0,0.0,0.0,1402.0,0.0,0.0,1117.0,0.0,0.0,1117.0,0.0,0.0,3842.0,0.0,0.0,3842.0,0.0,0.0,6377,2,0.00031362709738121374,6377,0,0.0,4209,4,0.000950344499881207,4209,0,0.0
2015-11-12,6897,1,0.0001449905756125852,6897,0,0.0,1420.0,0.0,0.0,1420.0,0.0,0.0,975.0,0.0,0.0,975.0,0.0,0.0,3867.0,0.0,0.0,3867.0,0.0,0.0,6357,3,0.00047192071731949034,6357,0,0.0,5518,0,0.0,5518,0,0.0
2015-11-13,6548,2,0.00030543677458766036,6548,0,0.0,1342.0,0.0,0.0,1342.0,0.0,0.0,1045.0,0.0,0.0,1045.0,0.0,0.0,3726.0,0.0,0.0,3726.0,0.0,0.0,6258,0,0.0,6258,0,0.0,5388,0,0.0,5388,0,0.0
2015-11-14,4609,0,0.0,4609,0,0.0,997.0,0.0,0.0,997.0,0.0,0.0,769.0,0.0,0.0,769.0,0.0,0.0,2848.0,0.0,0.0,2848.0,0.0,0.0,4637,0,0.0,4637,0,0.0,4969,0,0.0,4969,0,0.0
2015-11-15,3962,0,0.0,3962,0,0.0,880.0,0.0,0.0,880.0,0.0,0.0,686.0,0.0,0.0,686.0,0.0,0.0,2197.0,0.0,0.0,2197.0,0.0,0.0,3863,0,0.0,3863,0,0.0,3465,0,0.0,3465,0,0.0
2015-11-16,6528,2,0.00030637254901960784,6528,1,0.00015318627450980392,1338.0,0.0,0.0,1338.0,0.0,0.0,1090.0,0.0,0.0,1090.0,0.0,0.0,3526.0,0.0,0.0,3526.0,0.0,0.0,5516,1,0.00018129079042784627,5516,0,0.0,5267,0,0.0,5267,0,0.0
2015-11-17,7119,3,0.00042140750105351877,7119,1,0.00014046916701783958,1535.0,0.0,0.0,1535.0,0.0,0.0,1220.0,1.0,0.000819672131147541,1220.0,0.0,0.0,3788.0,0.0,0.0,3788.0,0.0,0.0,6357,5,0.0007865345288658172,6357,0,0.0,5369,1,0.00018625442354255913,5369,0,0.0
2015-11-18,6974,0,0.0,6974,0,0.0,1418.0,0.0,0.0,1418.0,0.0,0.0,1048.0,0.0,0.0,1048.0,0.0,0.0,3638.0,0.0,0.0,3638.0,0.0,0.0,6450,2,0.000310077519379845,6450,0,0.0,5526,2,0.0003619254433586681,5526,0,0.0
2015-11-19,6917,0,0.0,6917,0,0.0,1426.0,0.0,0.0,1426.0,0.0,0.0,968.0,0.0,0.0,968.0,0.0,0.0,3488.0,0.0,0.0,3488.0,0.0,0.0,6367,4,0.0006282393591958537,6367,0,0.0,5369,0,0.0,5369,0,0.0
2015-11-20,7182,0,0.0,7182,0,0.0,1333.0,0.0,0.0,1333.0,0.0,0.0,999.0,0.0,0.0,999.0,0.0,0.0,3626.0,0.0,0.0,3626.0,0.0,0.0,6217,1,0.00016084928422068523,6217,0,0.0,5547,1,0.0001802776275464215,5547,0,0.0
2015-11-21,3697,1,0.0002704895861509332,3697,0,0.0,875.0,0.0,0.0,875.0,0.0,0.0,461.0,1.0,0.0021691973969631237,461.0,0.0,0.0,2502.0,1.0,0.0003996802557953637,2502.0,0.0,0.0,4169,1,0.00023986567522187575,4169,0,0.0,3438,0,0.0,3438,0,0.0
2015-11-22,4402,0,0.0,4402,0,0.0,826.0,0.0,0.0,826.0,0.0,0.0,569.0,0.0,0.0,569.0,0.0,0.0,2201.0,0.0,0.0,2201.0,0.0,0.0,3954,0,0.0,3954,0,0.0,3265,0,0.0,3265,0,0.0
2015-11-23,6638,14,0.0021090689966857487,6638,0,0.0,1379.0,0.0,0.0,1379.0,0.0,0.0,863.0,0.0,0.0,863.0,0.0,0.0,3466.0,0.0,0.0,3466.0,0.0,0.0,5768,7,0.0012135922330097086,5768,0,0.0,5362,1,0.0001864975755315181,5362,0,0.0
2015-11-24,7561,2,0.00026451527575717496,7561,0,0.0,1429.0,0.0,0.0,1429.0,0.0,0.0,1014.0,2.0,0.0019723865877712033,1014.0,0.0,0.0,3675.0,3.0,0.0008163265306122449,3675.0,0.0,0.0,6578,7,0.0010641532380662815,6578,0,0.0,5559,1,0.00017988846914912754,5559,0,0.0
2015-11-25,7362,0,0.0,7362,0,0.0,1415.0,0.0,0.0,1415.0,0.0,0.0,955.0,0.0,0.0,955.0,0.0,0.0,3729.0,0.0,0.0,3729.0,0.0,0.0,6493,0,0.0,6493,0,0.0,5568,2,0.00035919540229885057,5568,0,0.0
2015-11-26,7510,0,0.0,7510,0,0.0,1427.0,0.0,0.0,1427.0,0.0,0.0,985.0,0.0,0.0,985.0,0.0,0.0,3652.0,0.0,0.0,3652.0,0.0,0.0,6505,0,0.0,6505,0,0.0,5679,2,0.00035217467864060575,5679,0,0.0
2015-11-27,6924,1,0.00014442518775274407,6924,0,0.0,1282.0,0.0,0.0,1282.0,0.0,0.0,1125.0,0.0,0.0,1125.0,0.0,0.0,3628.0,0.0,0.0,3628.0,0.0,0.0,6221,1,0.00016074586079408456,6221,0,0.0,5520,7,0.0012681159420289854,5520,0,0.0
2015-11-28,3659,1,0.00027329871549603714,3659,0,0.0,881.0,1.0,0.0011350737797956867,881.0,0.0,0.0,723.0,1.0,0.0013831258644536654,723.0,0.0,0.0,2494.0,0.0,0.0,2494.0,0.0,0.0,4392,5,0.001138433515482696,4392,0,0.0,3763,1,0.00026574541589157585,3763,0,0.0
2015-11-29,4345,13,0.002991944764096663,4345,0,0.0,879.0,3.0,0.0034129692832764505,879.0,0.0,0.0,762.0,4.0,0.005249343832020997,762.0,0.0,0.0,2259.0,1.0,0.0004426737494466578,2259.0,0.0,0.0,3894,1,0.00025680534155110427,3894,0,0.0,3494,1,0.00028620492272467084,3494,0,0.0
2015-11-30,6991,14,0.0020025747389500787,6991,0,0.0,1394.0,1.0,0.0007173601147776184,1394.0,0.0,0.0,1083.0,0.0,0.0,1083.0,0.0,0.0,3676.0,3.0,0.0008161044613710555,3676.0,0.0,0.0,6029,8,0.0013269198872118096,6029,0,0.0,5429,6,0.0011051759071652237,5429,0,0.0
2015-12-01,6876,2,0.00029086678301337986,6876,0,0.0,1399.0,1.0,0.0007147962830593281,1399.0,0.0,0.0,1389.0,0.0,0.0,1389.0,0.0,0.0,3527.0,0.0,0.0,3527.0,0.0,0.0,6679,7,0.0010480610869890701,6679,0,0.0,5480,2,0.000364963503649635,5480,0,0.0
2015-12-02,7369,3,0.00040711086986022527,7369,0,0.0,1431.0,0.0,0.0,1431.0,0.0,0.0,1536.0,0.0,0.0,1536.0,0.0,0.0,3652.0,0.0,0.0,3652.0,0.0,0.0,6684,4,0.0005984440454817474,6684,0,0.0,5441,2,0.0003675794890645102,5441,0,0.0
2015-12-03,7996,5,0.0006253126563281641,7996,0,0.0,1458.0,0.0,0.0,1458.0,0.0,0.0,1420.0,1.0,0.0007042253521126761,1420.0,0.0,0.0,3324.0,1.0,0.00030084235860409147,3324.0,0.0,0.0,6261,1,0.00015971889474524837,6261,0,0.0,5350,3,0.0005607476635514019,5350,0,0.0
2015-12-04,7043,0,0.0,7043,0,0.0,1482.0,0.0,0.0,1482.0,0.0,0.0,1600.0,0.0,0.0,1600.0,0.0,0.0,3498.0,0.0,0.0,3498.0,0.0,0.0,6459,8,0.0012385818238117355,6459,0,0.0,5570,2,0.0003590664272890485,5570,0,0.0
2015-12-05,3560,0,0.0,3560,0,0.0,931.0,1.0,0.0010741138560687433,931.0,0.0,0.0,767.0,0.0,0.0,767.0,0.0,0.0,2605.0,0.0,0.0,2605.0,0.0,0.0,4137,3,0.0007251631617113851,4137,1,0.00024172105390379503,3526,1,0.0002836074872376631,3526,0,0.0
